order_id,quantity,unit_price,line_item,deal_size,order_date,status,quarter,month_num,year,product_id,customer_id
10136,41,100,3,Large,7/4/03 0:00,Shipped,3,7,2003,S18_3232,52
10141,34,100,9,Medium,8/1/03 0:00,Shipped,3,8,2003,S18_3232,74
10148,32,100,14,Medium,9/11/03 0:00,Shipped,3,9,2003,S18_3232,43
10151,21,100,7,Medium,9/21/03 0:00,Shipped,3,9,2003,S18_3232,61
10160,20,100,1,Medium,10/11/03 0:00,Shipped,4,10,2003,S18_3232,55
10165,47,100,16,Large,10/22/03 0:00,Shipped,4,10,2003,S18_3232,27
10171,39,100,3,Medium,11/5/03 0:00,Shipped,4,11,2003,S18_3232,44
10175,29,100,5,Medium,11/6/03 0:00,Shipped,4,11,2003,S18_3232,50
10181,45,100,7,Medium,11/12/03 0:00,Shipped,4,11,2003,S18_3232,8
10184,28,100,10,Medium,11/14/03 0:00,Shipped,4,11,2003,S18_3232,82
10192,26,100,12,Medium,11/20/03 0:00,Shipped,4,11,2003,S18_3232,41
10195,50,100,10,Large,11/25/03 0:00,Shipped,4,11,2003,S18_3232,48
10203,48,100,1,Large,12/2/03 0:00,Shipped,4,12,2003,S18_3232,24
10207,25,100,11,Medium,12/9/03 0:00,Shipped,4,12,2003,S18_3232,65
10212,40,100,11,Medium,1/16/04 0:00,Shipped,1,1,2004,S18_3232,24
10225,43,100,2,Medium,2/22/04 0:00,Shipped,1,2,2004,S18_3232,70
10229,22,100,5,Medium,3/11/04 0:00,Shipped,1,3,2004,S18_3232,40
10239,47,100,1,Large,4/12/04 0:00,Shipped,2,4,2004,S18_3232,61
10246,36,100,9,Large,5/5/04 0:00,Shipped,2,5,2004,S18_3232,24
10253,40,100,6,Medium,6/1/04 0:00,Cancelled,2,6,2004,S18_3232,23
10259,27,100,8,Medium,6/15/04 0:00,Shipped,2,6,2004,S18_3232,66
10266,29,100,7,Medium,7/6/04 0:00,Shipped,3,7,2004,S18_3232,71
10271,20,100,9,Medium,7/20/04 0:00,Shipped,3,7,2004,S18_3232,40
10278,42,100,7,Medium,8/6/04 0:00,Shipped,3,8,2004,S18_3232,85
10281,25,100,5,Medium,8/19/04 0:00,Shipped,3,8,2004,S18_3232,19
10287,36,100,5,Medium,8/30/04 0:00,Shipped,3,8,2004,S18_3232,70
10292,21,100,12,Small,9/8/04 0:00,Shipped,3,9,2004,S18_3232,1
10301,23,100,9,Medium,10/5/03 0:00,Shipped,4,10,2003,S18_3232,86
10305,37,100,9,Large,10/13/04 0:00,Shipped,4,10,2004,S18_3232,16
10310,48,100,3,Large,10/16/04 0:00,Shipped,4,10,2004,S18_3232,69
10313,25,100,3,Medium,10/22/04 0:00,Shipped,4,10,2004,S18_3232,32
10321,33,100,11,Medium,11/4/04 0:00,Shipped,4,11,2004,S18_3232,22
10324,27,100,12,Medium,11/5/04 0:00,Shipped,4,11,2004,S18_3232,12
10331,27,100,11,Medium,11/17/04 0:00,Shipped,4,11,2004,S18_3232,46
10334,20,100,3,Small,11/19/04 0:00,On Hold,4,11,2004,S18_3232,25
10342,30,100,4,Medium,11/24/04 0:00,Shipped,4,11,2004,S18_3232,11
10349,48,100,6,Large,12/1/04 0:00,Shipped,4,12,2004,S18_3232,75
10358,32,93.49,12,Small,12/10/04 0:00,Shipped,4,12,2004,S18_3232,24
10366,34,100,1,Medium,1/10/05 0:00,Shipped,1,1,2005,S18_3232,91
10370,27,56.85,9,Small,1/20/05 0:00,Shipped,1,1,2005,S18_3232,43
10377,39,100,3,Large,2/9/05 0:00,Shipped,1,2,2005,S18_3232,17
10383,47,100,6,Medium,2/22/05 0:00,Shipped,1,2,2005,S18_3232,24
10394,22,100,5,Medium,3/15/05 0:00,Shipped,1,3,2005,S18_3232,24
10405,55,100,1,Large,4/14/05 0:00,Shipped,2,4,2005,S18_3232,84
10412,60,100,9,Large,5/3/05 0:00,Shipped,2,5,2005,S18_3232,24
10419,35,100,6,Medium,5/17/05 0:00,Shipped,2,5,2005,S18_3232,20
10425,28,100,8,Medium,5/31/05 0:00,In Process,2,5,2005,S18_3232,15
10105,38,100,13,Medium,2/11/03 0:00,Shipped,1,2,2003,S18_3259,49
10117,21,95.8,7,Small,4/16/03 0:00,Shipped,2,4,2003,S18_3259,27
10128,41,100,4,Medium,6/6/03 0:00,Shipped,2,6,2003,S18_3259,24
10142,22,97.81,10,Small,8/8/03 0:00,Shipped,3,8,2003,S18_3259,40
10153,29,88.74,9,Small,9/28/03 0:00,Shipped,3,9,2003,S18_3259,24
10165,50,100,1,Medium,10/22/03 0:00,Shipped,4,10,2003,S18_3259,27
10177,29,100,11,Medium,11/7/03 0:00,Shipped,4,11,2003,S18_3259,77
10185,49,80.67,11,Medium,11/14/03 0:00,Shipped,4,11,2003,S18_3259,51
10196,35,100,3,Medium,11/26/03 0:00,Shipped,4,11,2003,S18_3259,35
10208,48,100,11,Medium,1/2/04 0:00,Shipped,1,1,2004,S18_3259,31
10221,23,80.67,5,Small,2/18/04 0:00,Shipped,1,2,2004,S18_3259,57
10232,48,95.8,8,Medium,3/20/04 0:00,Shipped,1,3,2004,S18_3259,60
10248,42,100,14,Medium,5/7/04 0:00,Cancelled,2,5,2004,S18_3259,1
10273,47,100,15,Medium,7/21/04 0:00,Shipped,3,7,2004,S18_3259,57
10282,36,100,3,Medium,8/20/04 0:00,Shipped,3,8,2004,S18_3259,40
10293,22,100,6,Small,9/9/04 0:00,Shipped,3,9,2004,S18_3259,37
10306,40,91.76,11,Medium,10/14/04 0:00,Shipped,4,10,2004,S18_3259,78
10314,23,100,3,Small,10/22/04 0:00,Shipped,4,10,2004,S18_3259,79
10326,32,100,6,Medium,11/9/04 0:00,Shipped,4,11,2004,S18_3259,25
10336,21,100,7,Small,11/20/04 0:00,Shipped,4,11,2004,S18_3259,63
10350,41,93.04,2,Medium,12/2/04 0:00,Shipped,4,12,2004,S18_3259,24
10372,25,84.71,5,Small,1/26/05 0:00,Shipped,1,1,2005,S18_3259,36
10383,26,100,12,Medium,2/22/05 0:00,Shipped,1,2,2005,S18_3259,24
10396,24,89.75,4,Small,3/23/05 0:00,Shipped,1,3,2005,S18_3259,40
10414,48,100,14,Medium,5/6/05 0:00,On Hold,2,5,2005,S18_3259,59
10108,26,68.35,9,Small,3/3/03 0:00,Shipped,1,3,2003,S18_3278,67
10122,21,73.17,13,Small,5/8/03 0:00,Shipped,2,5,2003,S18_3278,68
10135,45,78,10,Medium,7/2/03 0:00,Shipped,3,7,2003,S18_3278,40
10147,36,86.04,10,Medium,9/5/03 0:00,Shipped,3,9,2003,S18_3278,42
10159,21,81.21,5,Small,10/10/03 0:00,Shipped,4,10,2003,S18_3278,5
10169,32,70.76,5,Small,11/4/03 0:00,Shipped,4,11,2003,S18_3278,43
10181,30,82.82,17,Small,11/12/03 0:00,Shipped,4,11,2003,S18_3278,8
10191,36,94.88,6,Medium,11/20/03 0:00,Shipped,4,11,2003,S18_3278,69
10203,33,86.04,11,Small,12/2/03 0:00,Shipped,4,12,2003,S18_3278,24
10211,35,78,5,Small,1/15/04 0:00,Shipped,1,1,2004,S18_3278,10
10225,37,95.69,12,Medium,2/22/04 0:00,Shipped,1,2,2004,S18_3278,70
10238,41,73.17,6,Small,4/9/04 0:00,Shipped,2,4,2004,S18_3278,49
10252,20,76.39,2,Small,5/26/04 0:00,Shipped,2,5,2004,S18_3278,10
10265,45,86.84,2,Medium,7/2/04 0:00,Shipped,3,7,2004,S18_3278,88
10276,38,69.96,6,Small,8/2/04 0:00,Shipped,3,8,2004,S18_3278,72
10287,43,70.76,15,Medium,8/30/04 0:00,Shipped,3,8,2004,S18_3278,70
10300,49,78.8,8,Medium,10/4/03 0:00,Shipped,4,10,2003,S18_3278,73
10310,27,80.41,13,Small,10/16/04 0:00,Shipped,4,10,2004,S18_3278,69
10319,46,73.98,1,Medium,11/3/04 0:00,Shipped,4,11,2004,S18_3278,80
10329,38,59.1,10,Small,11/15/04 0:00,Shipped,4,11,2004,S18_3278,1
10342,25,66.74,5,Small,11/24/04 0:00,Shipped,4,11,2004,S18_3278,11
10363,46,60.3,10,Small,1/6/05 0:00,Shipped,1,1,2005,S18_3278,74
10378,22,100,4,Small,2/10/05 0:00,Shipped,1,2,2005,S18_3278,24
10390,40,100,9,Medium,3/4/05 0:00,Shipped,1,3,2005,S18_3278,40
10103,46,100,16,Medium,1/29/03 0:00,Shipped,1,1,2003,S18_3320,18
10111,39,100,4,Medium,3/25/03 0:00,Shipped,1,3,2003,S18_3320,9
10126,38,82.34,16,Medium,5/28/03 0:00,Shipped,2,5,2003,S18_3320,26
10139,30,100,5,Medium,7/16/03 0:00,Shipped,3,7,2003,S18_3320,21
10149,42,94.25,2,Medium,9/12/03 0:00,Shipped,3,9,2003,S18_3320,83
10163,43,100,6,Medium,10/20/03 0:00,Shipped,4,10,2003,S18_3320,28
10173,29,95.24,4,Small,11/5/03 0:00,Shipped,4,11,2003,S18_3320,87
10182,33,86.31,1,Small,11/12/03 0:00,Shipped,4,11,2003,S18_3320,40
10193,32,79.37,5,Small,11/21/03 0:00,Shipped,4,11,2003,S18_3320,88
10206,28,87.3,11,Small,12/5/03 0:00,Shipped,4,12,2003,S18_3320,32
10215,41,100,8,Medium,1/29/04 0:00,Shipped,1,1,2004,S18_3320,33
10227,33,100,1,Medium,3/2/04 0:00,Shipped,1,3,2004,S18_3320,31
10244,36,84.33,5,Medium,4/29/04 0:00,Shipped,2,4,2004,S18_3320,24
10257,26,89.29,5,Small,6/14/04 0:00,Shipped,2,6,2004,S18_3320,62
10280,34,100,7,Medium,8/17/04 0:00,Shipped,3,8,2004,S18_3320,37
10290,26,96.23,2,Small,9/7/04 0:00,Shipped,3,9,2004,S18_3320,92
10304,38,100,11,Medium,10/11/04 0:00,Shipped,4,10,2004,S18_3320,39
10312,33,100,8,Medium,10/21/04 0:00,Shipped,4,10,2004,S18_3320,40
10323,33,91.27,2,Medium,11/5/04 0:00,Shipped,4,11,2004,S18_3320,73
10333,46,100,2,Large,11/18/04 0:00,Shipped,4,11,2004,S18_3320,9
10347,26,100,12,Small,11/29/04 0:00,Shipped,4,11,2004,S18_3320,11
10357,25,100,3,Small,12/10/04 0:00,Shipped,4,12,2004,S18_3320,40
10369,45,73.08,4,Medium,1/20/05 0:00,Shipped,1,1,2005,S18_3320,42
10382,50,100,7,Large,2/17/05 0:00,Shipped,1,2,2005,S18_3320,40
10392,36,100,1,Medium,3/10/05 0:00,Shipped,1,3,2005,S18_3320,64
10423,21,89.29,5,Small,5/30/05 0:00,In Process,2,5,2005,S18_3320,57
10108,29,100,8,Medium,3/3/03 0:00,Shipped,1,3,2003,S18_3482,67
10122,21,100,12,Small,5/8/03 0:00,Shipped,2,5,2003,S18_3482,68
10135,42,100,9,Medium,7/2/03 0:00,Shipped,3,7,2003,S18_3482,40
10147,37,100,9,Medium,9/5/03 0:00,Shipped,3,9,2003,S18_3482,42
10159,25,100,4,Medium,10/10/03 0:00,Shipped,4,10,2003,S18_3482,5
10169,36,100,4,Medium,11/4/03 0:00,Shipped,4,11,2003,S18_3482,43
10181,22,100,16,Medium,11/12/03 0:00,Shipped,4,11,2003,S18_3482,8
10191,23,100,5,Medium,11/20/03 0:00,Shipped,4,11,2003,S18_3482,69
10203,32,100,10,Medium,12/2/03 0:00,Shipped,4,12,2003,S18_3482,24
10211,28,100,4,Medium,1/15/04 0:00,Shipped,1,1,2004,S18_3482,10
10225,27,100,11,Medium,2/22/04 0:00,Shipped,1,2,2004,S18_3482,70
10238,49,100,5,Medium,4/9/04 0:00,Shipped,2,4,2004,S18_3482,49
10252,41,100,1,Medium,5/26/04 0:00,Shipped,2,5,2004,S18_3482,10
10265,49,100,1,Large,7/2/04 0:00,Shipped,3,7,2004,S18_3482,88
10276,30,100,5,Medium,8/2/04 0:00,Shipped,3,8,2004,S18_3482,72
10287,40,100,14,Medium,8/30/04 0:00,Shipped,3,8,2004,S18_3482,70
10300,23,100,7,Medium,10/4/03 0:00,Shipped,4,10,2003,S18_3482,73
10310,49,100,12,Medium,10/16/04 0:00,Shipped,4,10,2004,S18_3482,69
10320,25,100,5,Medium,11/3/04 0:00,Shipped,4,11,2004,S18_3482,25
10330,37,100,3,Medium,11/16/04 0:00,Shipped,4,11,2004,S18_3482,67
10342,55,100,7,Medium,11/24/04 0:00,Shipped,4,11,2004,S18_3482,11
10355,23,100,7,Medium,12/7/04 0:00,Shipped,4,12,2004,S18_3482,24
10363,24,100,11,Medium,1/6/05 0:00,Shipped,1,1,2005,S18_3482,74
10378,43,96.49,10,Medium,2/10/05 0:00,Shipped,1,2,2005,S18_3482,24
10390,50,100,1,Large,3/4/05 0:00,Shipped,1,3,2005,S18_3482,40
10109,47,100,2,Medium,3/10/03 0:00,Shipped,1,3,2003,S18_3685,46
10123,34,100,4,Medium,5/20/03 0:00,Shipped,2,5,2003,S18_3685,47
10137,31,100,4,Medium,7/10/03 0:00,Shipped,3,7,2003,S18_3685,2
10148,28,100,11,Medium,9/11/03 0:00,Shipped,3,9,2003,S18_3685,43
10161,36,100,10,Medium,10/17/03 0:00,Shipped,4,10,2003,S18_3685,79
10172,48,100,8,Medium,11/5/03 0:00,Shipped,4,11,2003,S18_3685,14
10181,39,100,4,Medium,11/12/03 0:00,Shipped,4,11,2003,S18_3685,8
10192,45,100,9,Medium,11/20/03 0:00,Shipped,4,11,2003,S18_3685,41
10204,35,100,15,Medium,12/2/03 0:00,Shipped,4,12,2003,S18_3685,75
10212,45,100,8,Medium,1/16/04 0:00,Shipped,1,1,2004,S18_3685,24
10226,46,100,6,Large,2/26/04 0:00,Shipped,1,2,2004,S18_3685,56
10240,37,100,1,Medium,4/13/04 0:00,Shipped,2,4,2004,S18_3685,45
10253,31,100,3,Medium,6/1/04 0:00,Cancelled,2,6,2004,S18_3685,23
10266,33,100,4,Medium,7/6/04 0:00,Shipped,3,7,2004,S18_3685,71
10278,31,100,4,Medium,8/6/04 0:00,Shipped,3,8,2004,S18_3685,85
10287,27,100,2,Medium,8/30/04 0:00,Shipped,3,8,2004,S18_3685,70
10301,39,100,6,Medium,10/5/03 0:00,Shipped,4,10,2003,S18_3685,86
10311,32,100,11,Medium,10/16/04 0:00,Shipped,4,10,2004,S18_3685,24
10321,28,100,8,Medium,11/4/04 0:00,Shipped,4,11,2004,S18_3685,22
10331,26,67.91,12,Small,11/17/04 0:00,Shipped,4,11,2004,S18_3685,46
10343,44,84.88,2,Medium,11/24/04 0:00,Shipped,4,11,2004,S18_3685,2
10367,46,100,6,Medium,1/12/05 0:00,Resolved,1,1,2005,S18_3685,4
10379,32,70.83,4,Small,2/10/05 0:00,Shipped,1,2,2005,S18_3685,24
10406,65,100,1,Large,4/15/05 0:00,Disputed,2,4,2005,S18_3685,49
10419,43,100,3,Medium,5/17/05 0:00,Shipped,2,5,2005,S18_3685,20
10108,43,67.77,12,Small,3/3/03 0:00,Shipped,1,3,2003,S18_3782,67
10122,35,49.74,16,Small,5/8/03 0:00,Shipped,2,5,2003,S18_3782,68
10135,45,50.36,13,Small,7/2/03 0:00,Shipped,3,7,2003,S18_3782,40
10146,47,67.14,2,Medium,9/3/03 0:00,Shipped,3,9,2003,S18_3782,89
10159,21,64.66,8,Small,10/10/03 0:00,Shipped,4,10,2003,S18_3782,5
10169,38,68.39,8,Small,11/4/03 0:00,Shipped,4,11,2003,S18_3782,43
10180,21,50.36,3,Small,11/11/03 0:00,Shipped,4,11,2003,S18_3782,7
10191,43,72.74,9,Medium,11/20/03 0:00,Shipped,4,11,2003,S18_3782,69
10211,46,54.09,8,Small,1/15/04 0:00,Shipped,1,1,2004,S18_3782,10
10224,38,58.44,1,Small,2/21/04 0:00,Shipped,1,2,2004,S18_3782,7
10237,26,52.22,1,Small,4/5/04 0:00,Shipped,2,4,2004,S18_3782,12
10252,31,52.84,5,Small,5/26/04 0:00,Shipped,2,5,2004,S18_3782,10
10264,48,54.71,3,Small,6/30/04 0:00,Shipped,2,6,2004,S18_3782,59
10276,33,50.36,9,Small,8/2/04 0:00,Shipped,3,8,2004,S18_3782,72
10286,38,57.2,1,Small,8/28/04 0:00,Shipped,3,8,2004,S18_3782,63
10299,39,55.95,3,Small,9/30/04 0:00,Shipped,3,9,2004,S18_3782,17
10310,42,67.14,16,Small,10/16/04 0:00,Shipped,4,10,2004,S18_3782,69
10319,44,59.06,4,Small,11/3/04 0:00,Shipped,4,11,2004,S18_3782,80
10330,29,69.63,2,Small,11/16/04 0:00,Shipped,4,11,2004,S18_3782,67
10342,26,55.95,8,Small,11/24/04 0:00,Shipped,4,11,2004,S18_3782,11
10355,31,53.47,1,Small,12/7/04 0:00,Shipped,4,12,2004,S18_3782,24
10363,32,89.12,12,Small,1/6/05 0:00,Shipped,1,1,2005,S18_3782,74
10378,28,100,9,Medium,2/10/05 0:00,Shipped,1,2,2005,S18_3782,24
10390,36,100,2,Medium,3/4/05 0:00,Shipped,1,3,2005,S18_3782,40
10403,36,52.22,1,Small,4/8/05 0:00,Shipped,2,4,2005,S18_3782,23
10106,41,100,17,Medium,2/17/03 0:00,Shipped,1,2,2003,S18_3856,87
10119,27,99.52,8,Small,4/28/03 0:00,Shipped,2,4,2003,S18_3856,20
10130,33,100,1,Medium,6/16/03 0:00,Shipped,2,6,2003,S18_3856,92
10143,34,100,12,Medium,8/10/03 0:00,Shipped,3,8,2003,S18_3856,51
10155,29,100,10,Medium,10/6/03 0:00,Shipped,4,10,2003,S18_3856,17
10167,34,100,6,Medium,10/23/03 0:00,Cancelled,4,10,2003,S18_3856,38
10178,48,100,9,Medium,11/8/03 0:00,Shipped,4,11,2003,S18_3856,52
10186,46,100,6,Medium,11/14/03 0:00,Shipped,4,11,2003,S18_3856,53
10197,22,100,3,Small,11/26/03 0:00,Shipped,4,11,2003,S18_3856,54
10209,20,100,5,Small,1/9/04 0:00,Shipped,1,1,2004,S18_3856,55
10222,45,85.75,9,Medium,2/19/04 0:00,Shipped,1,2,2004,S18_3856,56
10249,46,100,5,Medium,5/8/04 0:00,Shipped,2,5,2004,S18_3856,34
10262,34,100,14,Medium,6/24/04 0:00,Cancelled,2,6,2004,S18_3856,24
10273,50,85.75,1,Medium,7/21/04 0:00,Shipped,3,7,2004,S18_3856,57
10283,46,100,3,Medium,8/20/04 0:00,Shipped,3,8,2004,S18_3856,58
10296,22,84.7,12,Small,9/15/04 0:00,Shipped,3,9,2004,S18_3856,90
10307,48,86.81,6,Medium,10/14/04 0:00,Shipped,4,10,2004,S18_3856,30
10316,47,86.81,14,Medium,11/1/04 0:00,Shipped,4,11,2004,S18_3856,60
10328,34,100,6,Medium,11/12/04 0:00,Shipped,4,11,2004,S18_3856,87
10338,45,100,2,Medium,11/22/04 0:00,Shipped,4,11,2004,S18_3856,91
10351,20,100,2,Medium,12/3/04 0:00,Shipped,4,12,2004,S18_3856,50
10373,50,60.49,6,Medium,1/31/05 0:00,Shipped,1,1,2005,S18_3856,61
10386,22,57.55,6,Small,3/1/05 0:00,Resolved,1,3,2005,S18_3856,24
10398,45,100,17,Medium,3/30/05 0:00,Shipped,1,3,2005,S18_3856,2
10400,58,100,6,Large,4/1/05 0:00,Shipped,2,4,2005,S18_3856,62
10415,51,100,5,Medium,5/9/05 0:00,Disputed,2,5,2005,S18_3856,88
10104,38,100,3,Medium,1/31/03 0:00,Shipped,1,1,2003,S18_4027,24
10117,22,100,12,Small,4/16/03 0:00,Shipped,2,4,2003,S18_4027,27
10127,25,100,5,Medium,6/3/03 0:00,Shipped,2,6,2003,S18_4027,75
10142,24,100,15,Medium,8/8/03 0:00,Shipped,3,8,2003,S18_4027,40
10152,35,100,1,Medium,9/25/03 0:00,Shipped,3,9,2003,S18_4027,29
10165,28,100,6,Medium,10/22/03 0:00,Shipped,4,10,2003,S18_4027,27
10176,36,100,5,Medium,11/6/03 0:00,Shipped,4,11,2003,S18_4027,71
10185,39,100,16,Medium,11/14/03 0:00,Shipped,4,11,2003,S18_4027,51
10196,27,100,8,Medium,11/26/03 0:00,Shipped,4,11,2003,S18_4027,35
10207,40,100,1,Medium,12/9/03 0:00,Shipped,4,12,2003,S18_4027,65
10220,50,100,5,Large,2/12/04 0:00,Shipped,1,2,2004,S18_4027,76
10230,42,100,3,Large,3/15/04 0:00,Shipped,1,3,2004,S18_4027,73
10247,48,100,5,Medium,5/5/04 0:00,Shipped,2,5,2004,S18_4027,74
10272,25,100,5,Medium,7/20/04 0:00,Shipped,3,7,2004,S18_4027,19
10282,31,100,8,Medium,8/20/04 0:00,Shipped,3,8,2004,S18_4027,40
10292,44,100,2,Large,9/8/04 0:00,Shipped,3,9,2004,S18_4027,1
10306,23,100,16,Medium,10/14/04 0:00,Shipped,4,10,2004,S18_4027,78
10314,29,100,8,Medium,10/22/04 0:00,Shipped,4,10,2004,S18_4027,79
10324,49,100,13,Medium,11/5/04 0:00,Shipped,4,11,2004,S18_4027,12
10337,36,100,3,Medium,11/21/04 0:00,Shipped,4,11,2004,S18_4027,28
10349,34,100,5,Medium,12/1/04 0:00,Shipped,4,12,2004,S18_4027,75
10358,25,100,13,Small,12/10/04 0:00,Shipped,4,12,2004,S18_4027,24
10372,48,100,6,Large,1/26/05 0:00,Shipped,1,1,2005,S18_4027,36
10383,38,100,1,Medium,2/22/05 0:00,Shipped,1,2,2005,S18_4027,24
10394,37,100,1,Medium,3/15/05 0:00,Shipped,1,3,2005,S18_4027,24
10413,49,100,5,Medium,5/5/05 0:00,Shipped,2,5,2005,S18_4027,14
10100,22,86.51,4,Small,1/6/03 0:00,Shipped,1,1,2003,S18_4409,41
10110,28,89.27,8,Small,3/18/03 0:00,Shipped,1,3,2003,S18_4409,78
10124,36,85.59,7,Medium,5/21/03 0:00,Shipped,2,5,2003,S18_4409,85
10148,34,100,1,Medium,9/11/03 0:00,Shipped,3,9,2003,S18_4409,43
10162,39,100,10,Medium,10/18/03 0:00,Shipped,4,10,2003,S18_4409,5
10173,21,75.46,14,Small,11/5/03 0:00,Shipped,4,11,2003,S18_4409,87
10182,36,100,11,Medium,11/12/03 0:00,Shipped,4,11,2003,S18_4409,40
10193,24,97.55,15,Small,11/21/03 0:00,Shipped,4,11,2003,S18_4409,88
10204,29,85.59,5,Small,12/2/03 0:00,Shipped,4,12,2003,S18_4409,75
10213,38,94.79,1,Medium,1/22/04 0:00,Shipped,1,1,2004,S18_4409,53
10227,34,100,11,Medium,3/2/04 0:00,Shipped,1,3,2004,S18_4409,31
10241,42,90.19,3,Medium,4/13/04 0:00,Shipped,2,4,2004,S18_4409,84
10280,35,100,17,Medium,8/17/04 0:00,Shipped,3,8,2004,S18_4409,37
10288,35,80.99,6,Small,9/1/04 0:00,Shipped,3,9,2004,S18_4409,66
10302,38,89.27,2,Medium,10/6/03 0:00,Shipped,4,10,2003,S18_4409,23
10311,41,81.91,1,Medium,10/16/04 0:00,Shipped,4,10,2004,S18_4409,24
10332,50,100,2,Large,11/17/04 0:00,Shipped,4,11,2004,S18_4409,78
10344,21,100,4,Small,11/25/04 0:00,Shipped,4,11,2004,S18_4409,68
10367,43,62.72,8,Small,1/12/05 0:00,Resolved,1,1,2005,S18_4409,4
10380,32,100,1,Medium,2/16/05 0:00,Shipped,1,2,2005,S18_4409,24
10407,6,90.19,3,Small,4/22/05 0:00,On Hold,2,4,2005,S18_4409,62
10420,66,92.95,6,Medium,5/29/05 0:00,In Process,2,5,2005,S18_4409,21
10105,41,82.5,10,Medium,2/11/03 0:00,Shipped,1,2,2003,S18_4522,49
10117,23,97.42,4,Small,4/16/03 0:00,Shipped,2,4,2003,S18_4522,27
10128,43,92.16,1,Medium,6/6/03 0:00,Shipped,2,6,2003,S18_4522,24
10142,24,70.22,7,Small,8/8/03 0:00,Shipped,3,8,2003,S18_4522,40
10153,22,83.38,6,Small,9/28/03 0:00,Shipped,3,9,2003,S18_4522,24
10166,26,73.73,1,Small,10/21/03 0:00,Shipped,4,10,2003,S18_4522,22
10177,35,74.6,8,Small,11/7/03 0:00,Shipped,4,11,2003,S18_4522,77
10185,47,77.24,8,Medium,11/14/03 0:00,Shipped,4,11,2003,S18_4522,51
10197,50,100,14,Medium,11/26/03 0:00,Shipped,4,11,2003,S18_4522,54
10208,45,87.77,8,Medium,1/2/04 0:00,Shipped,1,1,2004,S18_4522,31
10221,39,89.53,2,Medium,2/18/04 0:00,Shipped,1,2,2004,S18_4522,57
10232,23,89.53,5,Small,3/20/04 0:00,Shipped,1,3,2004,S18_4522,60
10248,42,75.48,11,Medium,5/7/04 0:00,Cancelled,2,5,2004,S18_4522,1
10261,20,89.53,9,Small,6/17/04 0:00,Shipped,2,6,2004,S18_4522,44
10273,33,71.09,12,Small,7/21/04 0:00,Shipped,3,7,2004,S18_4522,57
10283,34,100,14,Medium,8/20/04 0:00,Shipped,3,8,2004,S18_4522,58
10293,49,100,3,Medium,9/9/04 0:00,Shipped,3,9,2004,S18_4522,37
10306,39,90.4,8,Medium,10/14/04 0:00,Shipped,4,10,2004,S18_4522,78
10315,36,100,7,Medium,10/29/04 0:00,Shipped,4,10,2004,S18_4522,15
10326,50,86.01,5,Medium,11/9/04 0:00,Shipped,4,11,2004,S18_4522,25
10337,29,100,2,Medium,11/21/04 0:00,Shipped,4,11,2004,S18_4522,28
10350,30,100,3,Medium,12/2/04 0:00,Shipped,4,12,2004,S18_4522,24
10372,41,86.89,7,Medium,1/26/05 0:00,Shipped,1,1,2005,S18_4522,36
10383,28,58.58,7,Small,2/22/05 0:00,Shipped,1,2,2005,S18_4522,24
10396,45,100,5,Medium,3/23/05 0:00,Shipped,1,3,2005,S18_4522,40
10414,16,75.48,11,Small,5/6/05 0:00,On Hold,2,5,2005,S18_4522,59
10103,36,100,5,Medium,1/29/03 0:00,Shipped,1,1,2003,S18_4600,18
10114,41,100,9,Medium,4/1/03 0:00,Shipped,2,4,2003,S18_4600,63
10126,50,100,5,Large,5/28/03 0:00,Shipped,2,5,2003,S18_4600,26
10140,40,100,5,Medium,7/24/03 0:00,Shipped,3,7,2003,S18_4600,6
10150,49,100,2,Medium,9/19/03 0:00,Shipped,3,9,2003,S18_4600,27
10164,45,100,3,Medium,10/21/03 0:00,Resolved,4,10,2003,S18_4600,64
10175,47,100,10,Medium,11/6/03 0:00,Shipped,4,11,2003,S18_4600,50
10183,21,100,2,Small,11/13/03 0:00,Shipped,4,11,2003,S18_4600,30
10194,32,100,5,Medium,11/25/03 0:00,Shipped,4,11,2003,S18_4600,31
10207,47,100,16,Medium,12/9/03 0:00,Shipped,4,12,2003,S18_4600,65
10217,38,100,5,Medium,2/4/04 0:00,Shipped,1,2,2004,S18_4600,66
10229,41,100,10,Medium,3/11/04 0:00,Shipped,1,3,2004,S18_4600,40
10245,21,100,3,Small,5/4/04 0:00,Shipped,2,5,2004,S18_4600,35
10259,41,100,13,Medium,6/15/04 0:00,Shipped,2,6,2004,S18_4600,66
10270,38,100,3,Medium,7/19/04 0:00,Shipped,3,7,2004,S18_4600,21
10281,25,99.29,10,Small,8/19/04 0:00,Shipped,3,8,2004,S18_4600,19
10291,48,100,5,Medium,9/8/04 0:00,Shipped,3,9,2004,S18_4600,38
10305,22,99.29,14,Small,10/13/04 0:00,Shipped,4,10,2004,S18_4600,16
10313,28,100,8,Small,10/22/04 0:00,Shipped,4,10,2004,S18_4600,32
10323,47,100,1,Medium,11/5/04 0:00,Shipped,4,11,2004,S18_4600,73
10334,49,100,4,Medium,11/19/04 0:00,On Hold,4,11,2004,S18_4600,25
10347,45,100,4,Medium,11/29/04 0:00,Shipped,4,11,2004,S18_4600,11
10357,28,100,2,Medium,12/10/04 0:00,Shipped,4,12,2004,S18_4600,40
10370,29,57.53,6,Small,1/20/05 0:00,Shipped,1,1,2005,S18_4600,43
